q,n,r,lower_bound,upper_bound,lower_bound_reference,upper_bound_reference
20,7,17,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,7,18,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,7,19,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,7,20,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,7,21,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,7,22,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,7,23,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,7,24,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,7,25,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,7,26,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,7,27,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,7,28,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,7,29,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,7,30,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,7,31,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,7,32,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,7,33,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,7,34,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,7,35,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,7,36,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,7,37,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,7,38,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,7,39,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,7,40,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,7,41,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,7,42,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,7,43,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,7,44,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,7,45,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,7,46,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,7,47,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,7,48,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,8,1,167320262,512000000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_free_lengthening;rule_alphabet_expansion
20,8,2,2494884,25600000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_free_lengthening;rule_alphabet_expansion;rule_dummy_coordinate_lengthening
20,8,3,64915,1280000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_alphabet_expansion;rule_dummy_coordinate_lengthening
20,8,4,2690,80000,rule_sphere_covering_bound,lean_two_block_cyclic;rule_free_lengthening;rule_dummy_coordinate_lengthening
20,8,5,173,4000,rule_sphere_covering_bound,lean_two_block_cyclic;rule_free_lengthening;rule_dummy_coordinate_lengthening
20,8,6,20,200,rule_radius_n_minus_one_exact;rule_radius_back_propagation,lean_two_block_cyclic;rule_dummy_coordinate_lengthening
20,8,7,20,20,rule_radius_n_minus_one_exact,rule_constant_symbol
20,8,8,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,8,9,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,8,10,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,8,11,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,8,12,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,8,13,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,8,14,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,8,15,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,8,16,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,8,17,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,8,18,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,8,19,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,8,20,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,8,21,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,8,22,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,8,23,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,8,24,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,8,25,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,8,26,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,8,27,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,8,28,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,8,29,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,8,30,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,8,31,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,8,32,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,8,33,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,8,34,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,8,35,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,8,36,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,8,37,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,8,38,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,8,39,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,8,40,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,8,41,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,8,42,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,8,43,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,8,44,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,8,45,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,8,46,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,8,47,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,8,48,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,9,1,2976744187,10240000000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_free_lengthening;rule_alphabet_expansion
20,9,2,38882139,512000000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_free_lengthening;rule_alphabet_expansion;rule_dummy_coordinate_lengthening
20,9,3,868793,25600000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_free_lengthening;rule_alphabet_expansion;rule_dummy_coordinate_lengthening
20,9,4,30101,1280000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_alphabet_expansion;rule_dummy_coordinate_lengthening
20,9,5,1557,80000,rule_sphere_covering_bound,lean_two_block_cyclic;rule_free_lengthening;rule_dummy_coordinate_lengthening
20,9,6,120,4000,rule_sphere_covering_bound,lean_two_block_cyclic;rule_free_lengthening;rule_dummy_coordinate_lengthening
20,9,7,20,200,rule_radius_n_minus_one_exact;rule_radius_back_propagation,lean_two_block_cyclic;rule_dummy_coordinate_lengthening
20,9,8,20,20,rule_radius_n_minus_one_exact,rule_constant_symbol
20,9,9,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,9,10,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,9,11,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,9,12,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,9,13,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,9,14,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,9,15,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,9,16,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,9,17,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,9,18,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,9,19,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,9,20,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,9,21,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,9,22,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,9,23,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,9,24,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,9,25,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,9,26,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,9,27,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,9,28,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,9,29,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,9,30,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,9,31,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,9,32,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,9,33,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,9,34,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,9,35,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,9,36,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,9,37,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,9,38,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,9,39,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,9,40,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,9,41,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,9,42,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,9,43,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,9,44,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,9,45,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,9,46,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,9,47,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,9,48,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,10,1,53612565446,204800000000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_free_lengthening;rule_alphabet_expansion
20,10,2,623022634,10240000000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_free_lengthening;rule_alphabet_expansion;rule_dummy_coordinate_lengthening
20,10,3,12197505,512000000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_free_lengthening;rule_alphabet_expansion;rule_dummy_coordinate_lengthening
20,10,4,363032,25600000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_free_lengthening;rule_alphabet_expansion;rule_dummy_coordinate_lengthening
20,10,5,15702,1280000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_alphabet_expansion;rule_dummy_coordinate_lengthening
20,10,6,973,80000,rule_sphere_covering_bound,lean_two_block_cyclic;rule_free_lengthening;rule_dummy_coordinate_lengthening
20,10,7,87,4000,rule_sphere_covering_bound,lean_two_block_cyclic;rule_free_lengthening;rule_dummy_coordinate_lengthening
20,10,8,20,200,rule_radius_n_minus_one_exact;rule_radius_back_propagation,lean_two_block_cyclic;rule_dummy_coordinate_lengthening
20,10,9,20,20,rule_radius_n_minus_one_exact,rule_constant_symbol
20,10,10,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,10,11,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,10,12,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,10,13,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,10,14,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,10,15,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,10,16,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,10,17,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,10,18,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,10,19,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,10,20,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,10,21,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,10,22,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,10,23,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,10,24,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,10,25,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,10,26,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,10,27,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,10,28,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,10,29,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,10,30,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,10,31,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,10,32,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,10,33,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,10,34,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,10,35,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,10,36,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,10,37,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,10,38,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,10,39,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,10,40,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,10,41,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,10,42,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,10,43,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,10,44,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,10,45,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,10,46,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,10,47,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,10,48,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,11,1,975238095239,4096000000000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_free_lengthening;rule_alphabet_expansion
20,11,2,10206827810,204800000000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_free_lengthening;rule_alphabet_expansion;rule_dummy_coordinate_lengthening
20,11,3,177808648,10240000000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_free_lengthening;rule_alphabet_expansion;rule_dummy_coordinate_lengthening
20,11,4,4637920,512000000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_free_lengthening;rule_alphabet_expansion;rule_dummy_coordinate_lengthening
20,11,5,172374,25600000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_free_lengthening;rule_alphabet_expansion;rule_dummy_coordinate_lengthening
20,11,6,8935,1280000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_alphabet_expansion;rule_dummy_coordinate_lengthening
20,11,7,645,80000,rule_sphere_covering_bound,lean_two_block_cyclic;rule_free_lengthening;rule_dummy_coordinate_lengthening
20,11,8,66,4000,rule_sphere_covering_bound,lean_two_block_cyclic;rule_free_lengthening;rule_dummy_coordinate_lengthening
20,11,9,20,200,rule_radius_n_minus_one_exact;rule_radius_back_propagation,lean_two_block_cyclic;rule_dummy_coordinate_lengthening
20,11,10,20,20,rule_radius_n_minus_one_exact,rule_constant_symbol
20,11,11,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,11,12,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,11,13,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,11,14,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,11,15,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,11,16,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,11,17,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,11,18,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,11,19,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,11,20,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,11,21,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,11,22,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,11,23,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,11,24,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,11,25,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,11,26,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,11,27,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,11,28,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,11,29,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,11,30,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,11,31,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,11,32,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,11,33,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,11,34,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,11,35,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,11,36,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,11,37,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,11,38,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,11,39,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,11,40,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,11,41,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,11,42,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,11,43,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,11,44,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,11,45,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,11,46,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,11,47,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,11,48,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,12,1,17886462882097,81920000000000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_free_lengthening;rule_alphabet_expansion
20,12,2,170276449803,4096000000000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_free_lengthening;rule_alphabet_expansion;rule_dummy_coordinate_lengthening
20,12,3,2671824192,204800000000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_free_lengthening;rule_alphabet_expansion;rule_dummy_coordinate_lengthening
20,12,4,62021204,10240000000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_free_lengthening;rule_alphabet_expansion;rule_dummy_coordinate_lengthening
20,12,5,2020609,512000000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_free_lengthening;rule_alphabet_expansion;rule_dummy_coordinate_lengthening
20,12,6,90027,25600000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_free_lengthening;rule_alphabet_expansion;rule_dummy_coordinate_lengthening
20,12,7,5437,1280000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_alphabet_expansion;rule_dummy_coordinate_lengthening
20,12,8,448,80000,rule_sphere_covering_bound,lean_two_block_cyclic;rule_free_lengthening;rule_dummy_coordinate_lengthening
20,12,9,52,4000,rule_sphere_covering_bound,lean_two_block_cyclic;rule_free_lengthening;rule_dummy_coordinate_lengthening
20,12,10,20,200,rule_radius_n_minus_one_exact;rule_radius_back_propagation,lean_two_block_cyclic;rule_dummy_coordinate_lengthening
20,12,11,20,20,rule_radius_n_minus_one_exact,rule_constant_symbol
20,12,12,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,12,13,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,12,14,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,12,15,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,12,16,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,12,17,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,12,18,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,12,19,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,12,20,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,12,21,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,12,22,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,12,23,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,12,24,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,12,25,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,12,26,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,12,27,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,12,28,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,12,29,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,12,30,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,12,31,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,12,32,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,12,33,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,12,34,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,12,35,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,12,36,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,12,37,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,12,38,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,12,39,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,12,40,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,12,41,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,12,42,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,12,43,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,12,44,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,12,45,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,12,46,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,12,47,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,12,48,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,13,1,330322580645162,1638400000000000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_free_lengthening;rule_alphabet_expansion
20,13,2,2883897768078,81920000000000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_free_lengthening;rule_alphabet_expansion;rule_dummy_coordinate_lengthening
20,13,3,41164174305,4096000000000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_free_lengthening;rule_alphabet_expansion;rule_dummy_coordinate_lengthening
20,13,4,860779118,204800000000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_free_lengthening;rule_alphabet_expansion;rule_dummy_coordinate_lengthening
20,13,5,24961083,10240000000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_free_lengthening;rule_alphabet_expansion;rule_dummy_coordinate_lengthening
20,13,6,975092,512000000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_free_lengthening;rule_alphabet_expansion;rule_dummy_coordinate_lengthening
20,13,7,50634,25600000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_free_lengthening;rule_alphabet_expansion;rule_dummy_coordinate_lengthening
20,13,8,3490,1280000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_alphabet_expansion;rule_dummy_coordinate_lengthening
20,13,9,323,80000,rule_sphere_covering_bound,lean_two_block_cyclic;rule_free_lengthening;rule_dummy_coordinate_lengthening
20,13,10,41,4000,rule_sphere_covering_bound,lean_two_block_cyclic;rule_free_lengthening;rule_dummy_coordinate_lengthening
20,13,11,20,200,rule_radius_n_minus_one_exact;rule_radius_back_propagation,lean_two_block_cyclic;rule_dummy_coordinate_lengthening
20,13,12,20,20,rule_radius_n_minus_one_exact,rule_constant_symbol
20,13,13,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,13,14,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,13,15,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,13,16,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,13,17,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,13,18,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,13,19,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,13,20,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,13,21,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,13,22,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,13,23,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,13,24,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,13,25,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,13,26,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,13,27,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,13,28,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,13,29,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,13,30,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,13,31,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,13,32,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,13,33,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,13,34,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,13,35,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,13,36,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,13,37,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,13,38,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,13,39,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,13,40,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,13,41,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,13,42,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,13,43,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,13,44,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,13,45,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,13,46,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,13,47,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,13,48,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,14,1,6136329588014982,32768000000000000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_free_lengthening;rule_alphabet_expansion
20,14,2,49471586448458,1638400000000000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_free_lengthening;rule_alphabet_expansion;rule_dummy_coordinate_lengthening
20,14,3,647641665686,81920000000000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_free_lengthening;rule_alphabet_expansion;rule_dummy_coordinate_lengthening
20,14,4,12320546418,4096000000000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_free_lengthening;rule_alphabet_expansion;rule_dummy_coordinate_lengthening
20,14,5,321877748,204800000000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_free_lengthening;rule_alphabet_expansion;rule_dummy_coordinate_lengthening
